id,station,date,prcp,tobs
7568,USC00514830,2017-06-03,0.16,80.0
5375,USC00513117,2017-06-03,0.2,76.0
14892,USC00519281,2017-06-03,0.08,76.0
12114,USC00519523,2017-06-03,0.15,79.0
2646,USC00519397,2017-06-03,0.02,79.0
19471,USC00516128,2017-06-03,,74.0
2647,USC00519397,2017-06-04,0.0,79.0
14893,USC00519281,2017-06-04,0.13,77.0
5376,USC00513117,2017-06-04,0.15,78.0
19472,USC00516128,2017-06-04,0.82,77.0
7569,USC00514830,2017-06-04,0.05,79.0
12115,USC00519523,2017-06-04,0.0,81.0
14894,USC00519281,2017-06-05,0.05,75.0
8972,USC00517948,2017-06-05,,78.0
2648,USC00519397,2017-06-05,0.0,80.0
12116,USC00519523,2017-06-05,0.0,78.0
7570,USC00514830,2017-06-05,0.02,81.0
19473,USC00516128,2017-06-05,0.01,74.0
5377,USC00513117,2017-06-05,0.0,76.0
14895,USC00519281,2017-06-06,0.0,75.0
7571,USC00514830,2017-06-06,0.0,80.0
2649,USC00519397,2017-06-06,0.0,79.0
5378,USC00513117,2017-06-06,0.0,75.0
19474,USC00516128,2017-06-06,0.0,74.0
8973,USC00517948,2017-06-06,,80.0
12117,USC00519523,2017-06-06,0.0,78.0
12118,USC00519523,2017-06-07,0.0,78.0
5379,USC00513117,2017-06-07,0.0,75.0
7572,USC00514830,2017-06-07,0.0,81.0
2650,USC00519397,2017-06-07,0.0,79.0
14896,USC00519281,2017-06-07,0.0,75.0
8974,USC00517948,2017-06-07,,80.0
19475,USC00516128,2017-06-07,0.01,79.0
8975,USC00517948,2017-06-08,,78.0
12119,USC00519523,2017-06-08,0.0,77.0
14897,USC00519281,2017-06-08,0.0,75.0
2651,USC00519397,2017-06-08,0.0,80.0
7573,USC00514830,2017-06-08,0.01,79.0
5380,USC00513117,2017-06-08,0.02,76.0
19476,USC00516128,2017-06-08,0.0,75.0
12120,USC00519523,2017-06-09,0.0,78.0
2652,USC00519397,2017-06-09,0.0,80.0
7574,USC00514830,2017-06-09,0.0,81.0
8976,USC00517948,2017-06-09,,80.0
5381,USC00513117,2017-06-09,0.02,78.0
14898,USC00519281,2017-06-09,0.02,72.0
14899,USC00519281,2017-06-10,0.62,74.0
2653,USC00519397,2017-06-10,0.04,77.0
5382,USC00513117,2017-06-10,0.21,75.0
12121,USC00519523,2017-06-10,0.13,75.0
19477,USC00516128,2017-06-10,,72.0
7575,USC00514830,2017-06-10,0.53,78.0
5383,USC00513117,2017-06-11,0.24,73.0
7576,USC00514830,2017-06-11,0.14,79.0
14900,USC00519281,2017-06-11,0.74,74.0
2654,USC00519397,2017-06-11,0.08,79.0
12122,USC00519523,2017-06-11,0.25,81.0
19478,USC00516128,2017-06-11,0.7,76.0
2655,USC00519397,2017-06-12,0.02,83.0
7577,USC00514830,2017-06-12,0.35,79.0
19479,USC00516128,2017-06-12,0.81,74.0
14901,USC00519281,2017-06-12,0.24,74.0
12123,USC00519523,2017-06-12,0.14,80.0
5384,USC00513117,2017-06-12,0.19,76.0
19480,USC00516128,2017-06-13,0.65,73.0
2656,USC00519397,2017-06-13,0.0,80.0
14902,USC00519281,2017-06-13,0.24,76.0
12124,USC00519523,2017-06-13,0.03,77.0
8977,USC00517948,2017-06-13,,81.0
7578,USC00514830,2017-06-13,0.1,75.0
5385,USC00513117,2017-06-13,0.36,76.0
2657,USC00519397,2017-06-14,0.0,80.0
14903,USC00519281,2017-06-14,0.22,74.0
12125,USC00519523,2017-06-14,0.06,80.0
19481,USC00516128,2017-06-14,0.81,74.0
5386,USC00513117,2017-06-14,0.27,76.0
8978,USC00517948,2017-06-14,,78.0
7579,USC00514830,2017-06-14,0.21,79.0
19482,USC00516128,2017-06-15,1.69,77.0
2658,USC00519397,2017-06-15,0.0,78.0
5387,USC00513117,2017-06-15,0.17,77.0
7580,USC00514830,2017-06-15,0.3,78.0
12126,USC00519523,2017-06-15,0.0,78.0
8979,USC00517948,2017-06-15,,77.0
14904,USC00519281,2017-06-15,0.55,75.0
5388,USC00513117,2017-06-16,0.02,76.0
19483,USC00516128,2017-06-16,0.1,74.0
2659,USC00519397,2017-06-16,0.0,79.0
8980,USC00517948,2017-06-16,,78.0
14905,USC00519281,2017-06-16,0.06,73.0
7581,USC00514830,2017-06-16,0.02,80.0
12127,USC00519523,2017-06-16,0.0,80.0
14906,USC00519281,2017-06-17,0.07,79.0
7582,USC00514830,2017-06-17,0.02,78.0
2660,USC00519397,2017-06-17,0.0,80.0
19484,USC00516128,2017-06-17,0.1,72.0
5389,USC00513117,2017-06-17,0.35,77.0
12128,USC00519523,2017-06-17,0.0,77.0
19485,USC00516128,2017-06-18,0.7,77.0
14907,USC00519281,2017-06-18,0.24,75.0
2661,USC00519397,2017-06-18,0.05,77.0
7583,USC00514830,2017-06-18,0.18,77.0
5390,USC00513117,2017-06-18,0.25,72.0
12129,USC00519523,2017-06-18,0.0,78.0
7584,USC00514830,2017-06-19,0.19,78.0
19486,USC00516128,2017-06-19,0.4,76.0
2662,USC00519397,2017-06-19,0.0,80.0
12130,USC00519523,2017-06-19,0.01,78.0
8981,USC00517948,2017-06-19,,78.0
5391,USC00513117,2017-06-19,0.05,77.0
14908,USC00519281,2017-06-19,0.08,72.0
14909,USC00519281,2017-06-20,0.0,72.0
5392,USC00513117,2017-06-20,0.05,75.0
19487,USC00516128,2017-06-20,0.31,74.0
7585,USC00514830,2017-06-20,0.17,79.0
8982,USC00517948,2017-06-20,,77.0
2663,USC00519397,2017-06-20,0.02,78.0
8983,USC00517948,2017-06-21,,76.0
2664,USC00519397,2017-06-21,0.0,79.0
12131,USC00519523,2017-06-21,,80.0
19488,USC00516128,2017-06-21,0.3,75.0
14910,USC00519281,2017-06-21,0.19,74.0
5393,USC00513117,2017-06-21,0.02,82.0
19489,USC00516128,2017-06-22,0.28,76.0
12132,USC00519523,2017-06-22,0.0,80.0
5394,USC00513117,2017-06-22,0.1,77.0
2665,USC00519397,2017-06-22,0.0,80.0
8984,USC00517948,2017-06-22,0.0,81.0
14911,USC00519281,2017-06-22,0.06,72.0
19490,USC00516128,2017-06-23,0.5,71.0
12133,USC00519523,2017-06-23,0.05,79.0
2666,USC00519397,2017-06-23,0.0,78.0
7586,USC00514830,2017-06-23,,76.0
14912,USC00519281,2017-06-23,0.12,72.0
8985,USC00517948,2017-06-23,0.0,76.0
5395,USC00513117,2017-06-23,0.0,76.0
19491,USC00516128,2017-06-24,0.22,73.0
5396,USC00513117,2017-06-24,0.0,74.0
2667,USC00519397,2017-06-24,0.06,80.0
12134,USC00519523,2017-06-24,0.0,82.0
14913,USC00519281,2017-06-24,0.36,77.0
5397,USC00513117,2017-06-25,0.08,73.0
12135,USC00519523,2017-06-25,0.0,80.0
2668,USC00519397,2017-06-25,0.0,80.0
19492,USC00516128,2017-06-25,0.5,79.0
14914,USC00519281,2017-06-25,0.02,71.0
8986,USC00517948,2017-06-26,,82.0
19493,USC00516128,2017-06-26,0.02,79.0
7587,USC00514830,2017-06-26,,80.0
5398,USC00513117,2017-06-26,0.02,77.0
12136,USC00519523,2017-06-26,0.0,81.0
14915,USC00519281,2017-06-26,0.06,73.0
2669,USC00519397,2017-06-26,0.0,81.0
19494,USC00516128,2017-06-27,0.1,74.0
12137,USC00519523,2017-06-27,0.0,81.0
2670,USC00519397,2017-06-27,0.0,80.0
8987,USC00517948,2017-06-27,0.0,80.0
14916,USC00519281,2017-06-27,0.01,76.0
5399,USC00513117,2017-06-27,0.0,77.0
12138,USC00519523,2017-06-28,0.0,79.0
19495,USC00516128,2017-06-28,0.02,74.0
8988,USC00517948,2017-06-28,0.0,80.0
5400,USC00513117,2017-06-28,0.01,77.0
2671,USC00519397,2017-06-28,0.0,79.0
14917,USC00519281,2017-06-28,0.0,77.0
19496,USC00516128,2017-06-29,0.04,76.0
12139,USC00519523,2017-06-29,0.0,78.0
8989,USC00517948,2017-06-29,0.0,79.0
5401,USC00513117,2017-06-29,0.03,76.0
14918,USC00519281,2017-06-29,0.0,76.0
7588,USC00514830,2017-06-29,,76.0
2672,USC00519397,2017-06-29,0.0,79.0
12140,USC00519523,2017-06-30,0.07,75.0
14919,USC00519281,2017-06-30,0.01,76.0
5402,USC00513117,2017-06-30,0.04,74.0
7589,USC00514830,2017-06-30,0.0,81.0
8990,USC00517948,2017-06-30,0.12,74.0
19497,USC00516128,2017-06-30,0.2,75.0
2673,USC00519397,2017-06-30,0.08,75.0
5403,USC00513117,2017-07-01,0.06,76.0
19498,USC00516128,2017-07-01,0.1,74.0
14920,USC00519281,2017-07-01,0.08,79.0
2674,USC00519397,2017-07-01,0.02,80.0
12141,USC00519523,2017-07-02,,80.0
5404,USC00513117,2017-07-02,0.05,77.0
2675,USC00519397,2017-07-02,0.02,80.0
14921,USC00519281,2017-07-02,0.15,81.0
19499,USC00516128,2017-07-02,0.5,78.0
19500,USC00516128,2017-07-03,0.4,77.0
7590,USC00514830,2017-07-03,,81.0
5405,USC00513117,2017-07-03,0.13,77.0
14922,USC00519281,2017-07-03,0.15,76.0
12142,USC00519523,2017-07-03,0.02,81.0
8991,USC00517948,2017-07-03,,87.0
2676,USC00519397,2017-07-03,0.04,78.0
19501,USC00516128,2017-07-04,0.0,77.0
14923,USC00519281,2017-07-04,0.08,78.0
2677,USC00519397,2017-07-04,0.04,80.0
5406,USC00513117,2017-07-04,0.03,77.0
12143,USC00519523,2017-07-05,,80.0
14924,USC00519281,2017-07-05,0.0,77.0
5407,USC00513117,2017-07-05,0.0,77.0
2678,USC00519397,2017-07-05,0.0,80.0
19502,USC00516128,2017-07-05,0.0,75.0
7591,USC00514830,2017-07-05,,81.0
8992,USC00517948,2017-07-05,,80.0
14925,USC00519281,2017-07-06,0.0,74.0
5408,USC00513117,2017-07-06,0.0,76.0
19503,USC00516128,2017-07-06,0.02,74.0
12144,USC00519523,2017-07-06,0.0,79.0
8993,USC00517948,2017-07-06,,79.0
2679,USC00519397,2017-07-06,0.0,81.0
5409,USC00513117,2017-07-07,0.02,77.0
19504,USC00516128,2017-07-07,0.3,74.0
7592,USC00514830,2017-07-07,,77.0
14926,USC00519281,2017-07-07,0.18,75.0
8994,USC00517948,2017-07-07,,79.0
2680,USC00519397,2017-07-07,0.0,79.0
12145,USC00519523,2017-07-07,0.0,79.0
12146,USC00519523,2017-07-08,0.0,77.0
19505,USC00516128,2017-07-08,0.02,71.0
2681,USC00519397,2017-07-08,0.0,80.0
14927,USC00519281,2017-07-08,0.0,78.0
5410,USC00513117,2017-07-08,0.02,76.0
7593,USC00514830,2017-07-08,0.06,81.0
2682,USC00519397,2017-07-09,0.0,80.0
19506,USC00516128,2017-07-09,0.0,78.0
7594,USC00514830,2017-07-09,0.0,82.0
5411,USC00513117,2017-07-09,0.09,76.0
12147,USC00519523,2017-07-09,0.0,82.0
14928,USC00519281,2017-07-09,0.11,78.0
12148,USC00519523,2017-07-10,0.0,82.0
7595,USC00514830,2017-07-10,0.0,80.0
14929,USC00519281,2017-07-10,0.02,69.0
5412,USC00513117,2017-07-10,0.0,79.0
8995,USC00517948,2017-07-10,,78.0
19507,USC00516128,2017-07-10,0.02,77.0
2683,USC00519397,2017-07-10,0.0,80.0
14930,USC00519281,2017-07-11,0.02,72.0
5413,USC00513117,2017-07-11,0.01,76.0
2684,USC00519397,2017-07-11,0.0,78.0
12149,USC00519523,2017-07-11,0.0,79.0
7596,USC00514830,2017-07-11,0.0,79.0
19508,USC00516128,2017-07-11,0.0,74.0
8996,USC00517948,2017-07-11,,81.0
19509,USC00516128,2017-07-12,0.05,72.0
8997,USC00517948,2017-07-12,,80.0
7597,USC00514830,2017-07-12,0.02,81.0
5414,USC00513117,2017-07-12,0.01,78.0
14931,USC00519281,2017-07-12,0.28,74.0
12150,USC00519523,2017-07-12,0.0,82.0
2685,USC00519397,2017-07-12,0.0,81.0
5415,USC00513117,2017-07-13,0.33,76.0
7598,USC00514830,2017-07-13,0.3,81.0
12151,USC00519523,2017-07-13,0.11,79.0
2686,USC00519397,2017-07-13,0.07,79.0
14932,USC00519281,2017-07-13,0.32,74.0
8998,USC00517948,2017-07-13,,81.0
19510,USC00516128,2017-07-13,0.68,77.0
7599,USC00514830,2017-07-14,0.0,80.0
19511,USC00516128,2017-07-14,0.68,76.0
2687,USC00519397,2017-07-14,0.02,81.0
12152,USC00519523,2017-07-14,0.0,80.0
5416,USC00513117,2017-07-14,0.05,80.0
14933,USC00519281,2017-07-14,0.2,76.0
2688,USC00519397,2017-07-15,0.0,80.0
7600,USC00514830,2017-07-15,0.01,82.0
5417,USC00513117,2017-07-15,0.03,79.0
19512,USC00516128,2017-07-15,0.1,78.0
12153,USC00519523,2017-07-15,0.0,82.0
14934,USC00519281,2017-07-15,0.05,80.0
19513,USC00516128,2017-07-16,0.5,75.0
5418,USC00513117,2017-07-16,0.07,76.0
2689,USC00519397,2017-07-16,0.02,78.0
14935,USC00519281,2017-07-16,0.1,80.0
7601,USC00514830,2017-07-16,0.12,79.0
12154,USC00519523,2017-07-16,0.0,82.0
5419,USC00513117,2017-07-17,0.12,75.0
14936,USC00519281,2017-07-17,0.21,76.0
12155,USC00519523,2017-07-17,0.0,82.0
7602,USC00514830,2017-07-17,0.16,82.0
2690,USC00519397,2017-07-17,0.03,80.0
19514,USC00516128,2017-07-17,0.39,72.0
8999,USC00517948,2017-07-18,0.0,78.0
14937,USC00519281,2017-07-18,0.05,76.0
12156,USC00519523,2017-07-18,0.0,83.0
2691,USC00519397,2017-07-18,0.05,80.0
7603,USC00514830,2017-07-18,0.0,82.0
5420,USC00513117,2017-07-18,0.03,78.0
19515,USC00516128,2017-07-18,2.4,77.0
14938,USC00519281,2017-07-19,0.05,76.0
12157,USC00519523,2017-07-19,0.0,80.0
7604,USC00514830,2017-07-19,0.09,80.0
19516,USC00516128,2017-07-19,0.27,74.0
9000,USC00517948,2017-07-19,0.0,81.0
5421,USC00513117,2017-07-19,0.0,78.0
19517,USC00516128,2017-07-20,0.7,75.0
7605,USC00514830,2017-07-20,0.0,79.0
9001,USC00517948,2017-07-20,0.0,80.0
5422,USC00513117,2017-07-20,0.12,78.0
2692,USC00519397,2017-07-20,0.03,80.0
12158,USC00519523,2017-07-20,0.33,80.0
14939,USC00519281,2017-07-20,0.06,77.0
14940,USC00519281,2017-07-21,0.03,77.0
7606,USC00514830,2017-07-21,0.0,79.0
5423,USC00513117,2017-07-21,0.0,78.0
19518,USC00516128,2017-07-21,0.1,72.0
12159,USC00519523,2017-07-21,0.0,80.0
2693,USC00519397,2017-07-21,0.0,80.0
9002,USC00517948,2017-07-21,0.0,81.0
14941,USC00519281,2017-07-22,0.2,77.0
12160,USC00519523,2017-07-22,0.0,78.0
5424,USC00513117,2017-07-22,0.07,78.0
19519,USC00516128,2017-07-22,4.0,72.0
7607,USC00514830,2017-07-22,0.12,80.0
2694,USC00519397,2017-07-22,0.03,81.0
7608,USC00514830,2017-07-23,0.07,82.0
14942,USC00519281,2017-07-23,0.2,82.0
5425,USC00513117,2017-07-23,0.06,75.0
2695,USC00519397,2017-07-23,0.0,81.0
19520,USC00516128,2017-07-23,0.8,78.0
19521,USC00516128,2017-07-24,0.84,77.0
7609,USC00514830,2017-07-24,1.19,79.0
5426,USC00513117,2017-07-24,0.58,78.0
2696,USC00519397,2017-07-24,0.05,78.0
14943,USC00519281,2017-07-24,0.61,75.0
12161,USC00519523,2017-07-24,,79.0
12162,USC00519523,2017-07-25,0.05,80.0
5427,USC00513117,2017-07-25,0.03,78.0
7610,USC00514830,2017-07-25,0.12,80.0
19522,USC00516128,2017-07-25,0.3,79.0
2697,USC00519397,2017-07-25,0.0,80.0
14944,USC00519281,2017-07-25,0.11,77.0
9003,USC00517948,2017-07-25,0.0,81.0
19523,USC00516128,2017-07-26,0.3,73.0
5428,USC00513117,2017-07-26,0.06,78.0
12163,USC00519523,2017-07-26,0.0,84.0
14945,USC00519281,2017-07-26,0.12,75.0
7611,USC00514830,2017-07-26,0.02,79.0
2698,USC00519397,2017-07-26,0.0,82.0
9004,USC00517948,2017-07-26,,78.0
5429,USC00513117,2017-07-27,0.0,77.0
12164,USC00519523,2017-07-27,0.0,80.0
2699,USC00519397,2017-07-27,0.0,79.0
9005,USC00517948,2017-07-27,,79.0
14946,USC00519281,2017-07-27,0.01,76.0
19524,USC00516128,2017-07-27,0.0,75.0
7612,USC00514830,2017-07-27,0.0,80.0
5430,USC00513117,2017-07-28,0.13,77.0
19525,USC00516128,2017-07-28,0.4,73.0
12165,USC00519523,2017-07-28,0.0,81.0
7613,USC00514830,2017-07-28,0.14,81.0
14947,USC00519281,2017-07-28,0.09,81.0
2700,USC00519397,2017-07-28,0.0,81.0
9006,USC00517948,2017-07-28,0.01,80.0
7614,USC00514830,2017-07-29,0.02,82.0
5431,USC00513117,2017-07-29,0.06,78.0
14948,USC00519281,2017-07-29,0.23,82.0
12166,USC00519523,2017-07-29,0.0,83.0
19526,USC00516128,2017-07-29,0.3,77.0
2701,USC00519397,2017-07-29,0.0,81.0
19527,USC00516128,2017-07-30,0.3,79.0
14949,USC00519281,2017-07-30,0.0,81.0
5432,USC00513117,2017-07-30,0.0,78.0
12167,USC00519523,2017-07-30,0.0,84.0
2702,USC00519397,2017-07-30,0.0,81.0
2703,USC00519397,2017-07-31,0.0,80.0
19528,USC00516128,2017-07-31,0.0,74.0
5433,USC00513117,2017-07-31,0.0,77.0
9007,USC00517948,2017-07-31,,81.0
14950,USC00519281,2017-07-31,0.0,76.0
7615,USC00514830,2017-07-31,,81.0
12168,USC00519523,2017-07-31,0.0,82.0
2704,USC00519397,2017-08-01,0.02,77.0
19529,USC00516128,2017-08-01,,72.0
7616,USC00514830,2017-08-01,0.12,74.0
12169,USC00519523,2017-08-01,0.0,75.0
12170,USC00519523,2017-08-02,0.0,83.0
19530,USC00516128,2017-08-02,0.25,80.0
7617,USC00514830,2017-08-02,0.05,80.0
2705,USC00519397,2017-08-02,0.0,73.0
7618,USC00514830,2017-08-03,0.01,81.0
2706,USC00519397,2017-08-03,0.0,79.0
19531,USC00516128,2017-08-03,0.06,76.0
12171,USC00519523,2017-08-03,0.0,80.0
12172,USC00519523,2017-08-04,0.0,82.0
7619,USC00514830,2017-08-04,0.04,81.0
14951,USC00519281,2017-08-04,0.0,77.0
2707,USC00519397,2017-08-04,0.02,80.0
19532,USC00516128,2017-08-05,,77.0
2708,USC00519397,2017-08-05,0.0,81.0
14952,USC00519281,2017-08-05,0.06,82.0
19533,USC00516128,2017-08-06,,79.0
2709,USC00519397,2017-08-06,0.0,80.0
12173,USC00519523,2017-08-06,0.0,83.0
14953,USC00519281,2017-08-06,0.0,83.0
7620,USC00514830,2017-08-06,0.0,82.0
12174,USC00519523,2017-08-07,0.0,83.0
19534,USC00516128,2017-08-07,0.05,78.0
2710,USC00519397,2017-08-07,0.0,80.0
7621,USC00514830,2017-08-07,0.0,81.0
12175,USC00519523,2017-08-08,0.0,82.0
19535,USC00516128,2017-08-08,0.34,74.0
2711,USC00519397,2017-08-08,0.0,80.0
7622,USC00514830,2017-08-08,0.1,78.0
7623,USC00514830,2017-08-09,0.0,81.0
2712,USC00519397,2017-08-09,0.0,80.0
19536,USC00516128,2017-08-09,0.15,71.0
12176,USC00519523,2017-08-10,0.0,80.0
19537,USC00516128,2017-08-10,0.07,75.0
2713,USC00519397,2017-08-10,0.0,81.0
7624,USC00514830,2017-08-10,0.0,81.0
7625,USC00514830,2017-08-11,0.0,81.0
12177,USC00519523,2017-08-11,0.0,81.0
19538,USC00516128,2017-08-11,,72.0
2714,USC00519397,2017-08-11,0.0,78.0
12178,USC00519523,2017-08-12,0.0,83.0
19539,USC00516128,2017-08-12,0.14,74.0
2715,USC00519397,2017-08-12,0.0,80.0
2716,USC00519397,2017-08-13,0.0,81.0
19540,USC00516128,2017-08-13,,80.0
12179,USC00519523,2017-08-13,0.0,84.0
7626,USC00514830,2017-08-13,,81.0
14954,USC00519281,2017-08-13,0.0,77.0
12180,USC00519523,2017-08-14,0.08,75.0
7627,USC00514830,2017-08-14,0.01,81.0
19541,USC00516128,2017-08-14,0.22,79.0
14955,USC00519281,2017-08-14,0.0,77.0
2717,USC00519397,2017-08-14,0.0,79.0
12181,USC00519523,2017-08-15,0.06,79.0
19542,USC00516128,2017-08-15,0.42,70.0
14956,USC00519281,2017-08-15,0.32,77.0
7628,USC00514830,2017-08-15,0.0,82.0
2718,USC00519397,2017-08-15,0.02,78.0
19543,USC00516128,2017-08-16,0.42,71.0
14957,USC00519281,2017-08-16,0.12,76.0
12182,USC00519523,2017-08-16,0.07,79.0
7629,USC00514830,2017-08-16,0.0,82.0
19544,USC00516128,2017-08-17,0.13,72.0
14958,USC00519281,2017-08-17,0.01,76.0
7630,USC00514830,2017-08-17,0.0,78.0
12183,USC00519523,2017-08-17,0.05,83.0
19545,USC00516128,2017-08-18,,76.0
14959,USC00519281,2017-08-18,0.06,79.0
7631,USC00514830,2017-08-18,0.0,77.0
2719,USC00519397,2017-08-18,0.0,80.0
7632,USC00514830,2017-08-19,0.0,80.0
19546,USC00516128,2017-08-19,0.09,71.0
12184,USC00519523,2017-08-19,,85.0
2720,USC00519397,2017-08-19,0.0,79.0
2721,USC00519397,2017-08-20,0.0,81.0
7633,USC00514830,2017-08-20,0.01,80.0
19547,USC00516128,2017-08-20,,78.0
19548,USC00516128,2017-08-21,0.56,76.0
7634,USC00514830,2017-08-21,0.02,79.0
2722,USC00519397,2017-08-21,0.0,81.0
12185,USC00519523,2017-08-21,,82.0
2723,USC00519397,2017-08-22,0.0,82.0
19549,USC00516128,2017-08-22,0.5,76.0
12186,USC00519523,2017-08-22,0.0,82.0
7635,USC00514830,2017-08-23,0.0,82.0
2724,USC00519397,2017-08-23,0.0,81.0
12187,USC00519523,2017-08-23,0.08,82.0
19550,USC00516128,2017-08-23,0.45,76.0
